"ano_mes_calendario";"codigo_projeto";"custo_trabalho_realizado";"despesas";"custo_total_realizado";"valor_custo";"valor_receita"
202403;54;31029.495;5756;36785.495;66205;73455
202403;55;26337.685;5466;31803.685;65073;83364
202403;56;35513.200;5598;41111.200;;
202403;57;35137.715;6113;41250.715;;
202403;58;38191.435;6773;44964.435;125654;157190
202403;59;34413.055;5652;40065.055;56270;66466
202403;60;30067.110;5744;35811.110;89813;107087
202403;61;28696.425;4723;33419.425;;
202403;62;35045.320;6506;41551.320;81913;94265
202403;63;31196.440;5010;36206.440;89645;94567
202403;64;35272.480;6483;41755.480;64655;67063
202403;65;42050.970;7479;49529.970;54928;57018
202403;66;30554.975;4325;34879.975;;
202403;67;33715.885;5963;39678.885;95389;110942
202403;68;27091.815;5526;32617.815;108033;135320
202403;69;27153.310;6155;33308.310;117300;130277
202403;70;28440.575;5095;33535.575;92362;121220
202403;71;28113.715;5639;33752.715;75245;80486
202403;72;28929.395;6025;34954.395;88539;110915
202403;73;32829.960;6293;39122.960;154031;181101
202403;74;35453.320;6093;41546.320;;
202403;75;36585.115;6444;43029.115;75415;94656
202403;76;23319.065;4720;28039.065;74813;94988
202403;77;27822.670;5731;33553.670;62640;73823
202403;78;33055.265;5373;38428.265;87040;91167
202403;79;38192.175;6545;44737.175;85062;111654
202403;80;35511.195;6544;42055.195;83450;92295
202403;81;21550.790;4434;25984.790;;
202403;82;45160.675;6359;51519.675;94009;101401
202403;83;32487.340;6257;38744.340;64579;80417
202403;84;34518.615;6290;40808.615;59609;62624
202403;85;25749.335;5829;31578.335;62860;79202
202403;86;33999.250;5883;39882.250;;
202403;87;27734.990;5473;33207.990;152310;175725
202403;88;36652.785;5771;42423.785;115187;138422
202403;89;34068.085;5476;39544.085;;
202403;90;35472.185;7218;42690.185;;
202403;91;34902.265;5472;40374.265;;
202403;92;30509.235;5601;36110.235;;
202403;93;33422.845;4664;38086.845;106725;129587
202403;94;36500.045;6487;42987.045;;
202403;95;32644.390;5696;38340.390;64405;85109
202403;96;35477.505;7188;42665.505;75298;82993
202403;97;32522.960;5867;38389.960;;
202403;98;41896.515;6987;48883.515;;
202403;99;33721.560;5147;38868.560;108381;141936
202403;100;27620.200;4827;32447.200;;
202403;101;33343.330;6075;39418.330;68082;81842
202403;102;39773.390;6787;46560.390;83268;91416
202403;103;35824.510;5335;41159.510;107532;120614
202403;104;28515.380;5368;33883.380;88520;91515
202403;105;35594.930;5501;41095.930;75597;88605
202403;106;35368.435;6185;41553.435;;
202403;107;38571.750;6381;44952.750;60046;75604
202403;108;34084.140;6044;40128.140;74362;86905
202403;109;29429.345;5696;35125.345;;
202403;110;37623.580;7334;44957.580;59552;65011
202403;111;32869.220;5113;37982.220;53106;63125
202403;112;26572.555;5194;31766.555;72963;82947
202403;113;28799.410;5712;34511.410;58900;70251
202403;114;30886.205;5573;36459.205;111203;128612
202403;115;37206.765;6240;43446.765;;
202403;116;30247.160;5250;35497.160;93966;106696
202403;117;31321.490;5252;36573.490;89979;95813
202403;118;30377.450;6277;36654.450;71899;78858
202403;119;36847.745;4866;41713.745;;
202403;120;31055.290;4969;36024.290;69714;85466
202403;121;38133.985;5890;44023.985;52133;66117
202403;122;36529.150;7386;43915.150;;
202403;123;41860.200;6362;48222.200;61468;72187
202403;124;38950.220;5955;44905.220;78923;89858
202403;125;33688.130;5348;39036.130;114334;127814
202403;126;37833.840;5975;43808.840;74021;78527
202403;127;39815.665;6740;46555.665;132082;176384
202403;128;25959.560;4788;30747.560;84104;101909
202403;129;32932.095;6151;39083.095;;
202403;130;34606.420;7007;41613.420;;
202403;131;27666.695;5179;32845.695;;
202403;132;33716.990;6020;39736.990;65908;82367
202403;133;23893.160;5667;29560.160;;
202403;134;40617.600;6895;47512.600;99167;114870
202403;135;39734.975;6887;46621.975;120542;164145
202403;136;32940.740;5353;38293.740;;
202403;137;26463.515;4282;30745.515;71158;94712
202403;138;22580.535;4945;27525.535;77676;95504
202403;139;25904.000;5021;30925.000;;
202403;140;24380.680;5100;29480.680;93899;106038
202403;141;36092.985;4923;41015.985;67175;70635
202403;142;40209.370;6811;47020.370;76707;93677
202403;143;25433.975;5915;31348.975;83274;103037
202403;144;34338.410;5528;39866.410;;
202403;145;33939.905;5808;39747.905;114387;147652
202403;146;33684.975;5565;39249.975;61369;62585
202403;147;36297.895;6843;43140.895;72041;82324
202403;148;38522.190;7030;45552.190;86245;117347
202403;149;25610.635;4675;30285.635;;
202403;150;35380.020;5677;41057.020;112712;137270
202403;151;43260.560;6457;49717.560;62207;83786
202403;152;33652.255;5892;39544.255;105397;125293
202403;153;36141.115;5283;41424.115;;
202403;154;29414.875;5395;34809.875;64689;76443
202403;155;29813.900;5812;35625.900;57098;75463
202403;156;30160.110;5090;35250.110;88555;110342
202403;157;29835.975;5152;34987.975;99171;115235
202403;158;30054.565;6510;36564.565;150088;192896
202403;159;25015.905;4070;29085.905;99534;123962
202403;160;26649.515;4582;31231.515;;
202403;161;33777.435;5408;39185.435;56346;67810
202403;162;26141.090;4514;30655.090;61233;65959
202403;163;30433.065;5143;35576.065;;
202403;164;29057.550;5539;34596.550;67692;77891
202403;165;23790.965;4755;28545.965;;
202403;166;27802.770;5446;33248.770;109661;124765
202403;167;27666.160;5497;33163.160;62957;66982
202403;168;35342.420;5387;40729.420;;
202403;169;25384.530;4553;29937.530;180219;194924
202403;170;44006.535;6731;50737.535;164363;186068
202403;171;33205.615;5933;39138.615;71302;90834
202403;172;25778.475;5379;31157.475;67494;87428
202403;173;33429.940;6371;39800.940;90392;102818
202403;174;24580.580;4471;29051.580;61670;77972
202403;175;36246.635;6027;42273.635;;
202403;176;38353.210;6826;45179.210;80537;90181
202403;177;31179.035;6689;37868.035;;
202403;178;34171.815;7012;41183.815;;
202403;179;32911.245;6657;39568.245;94115;107373
202403;180;27145.795;5543;32688.795;;
202403;181;28584.695;6224;34808.695;95885;105395
202403;182;39592.975;6048;45640.975;;
202403;183;35749.505;5718;41467.505;72170;82489
202403;184;43515.785;8357;51872.785;107721;137749
202403;185;25410.420;6125;31535.420;139169;154409
202403;186;31459.385;5436;36895.385;93073;111625
202403;187;35989.195;6692;42681.195;66043;84969
202403;188;25886.150;5063;30949.150;142770;159550
202403;189;35864.520;6337;42201.520;55014;61545
202403;190;32954.880;5242;38196.880;95216;100294
202403;191;29199.880;5225;34424.880;73286;91902
202403;192;35182.200;6609;41791.200;85882;97721
202403;193;23990.475;5691;29681.475;;
202403;194;36016.075;6053;42069.075;82667;108527
202403;195;28679.055;5336;34015.055;116727;148464
202403;196;38163.455;6485;44648.455;;
202403;197;29290.160;5195;34485.160;124029;142373
202403;198;35701.825;5143;40844.825;66584;73986
202403;199;35653.420;6334;41987.420;58060;63166
202403;200;27651.555;5029;32680.555;57236;70641
202403;201;47556.860;6271;53827.860;67669;80496
202403;202;40901.520;6071;46972.520;;
202403;203;29131.840;5129;34260.840;;
202403;204;29999.705;5172;35171.705;66424;80591
202403;205;26764.830;6149;32913.830;;
202403;206;30429.170;5885;36314.170;135427;165203
202403;207;37846.655;5920;43766.655;58924;67063
202403;208;28907.365;4192;33099.365;101987;129715
202403;209;34118.060;5698;39816.060;;
202403;210;34291.780;6767;41058.780;;
202403;211;30513.320;6523;37036.320;60338;72210
202403;212;23515.915;4846;28361.915;72981;79610
202403;213;29663.835;5866;35529.835;;
202403;214;36742.295;6419;43161.295;83123;91527
202403;215;27089.805;5109;32198.805;76801;99674
202403;216;28647.950;5848;34495.950;69847;77299
202403;217;26635.965;4856;31491.965;117135;127017
202403;218;33328.075;6384;39712.075;125887;161625
202403;219;35893.060;5457;41350.060;105084;111392
202403;220;42518.700;6956;49474.700;92834;110852
202403;221;42107.915;6690;48797.915;67952;73701
202403;222;31732.795;5752;37484.795;69847;80388
202403;223;30605.055;5841;36446.055;123403;152104
202403;224;35469.915;5024;40493.915;;
202403;225;31298.015;5839;37137.015;;
202403;226;29566.320;5299;34865.320;58460;65352
202403;227;36593.485;6574;43167.485;;
202403;228;26488.000;5767;32255.000;108828;136888
202403;229;27449.235;4637;32086.235;89897;107524
202403;230;38317.385;6023;44340.385;70781;73722
202403;231;28364.515;5202;33566.515;57839;63695
202403;232;24465.550;4933;29398.550;99858;123947
202403;233;37456.585;6306;43762.585;;
202403;234;28615.310;5557;34172.310;;
202403;235;27702.360;5096;32798.360;76514;80114
202403;236;29402.565;6165;35567.565;;
202403;237;33061.375;4825;37886.375;89928;116676
202403;238;28338.525;4545;32883.525;;
202403;239;26171.575;5585;31756.575;;
202403;240;37782.300;6735;44517.300;;
202403;241;37275.655;5901;43176.655;72963;79592
202403;242;37095.190;6054;43149.190;68651;88937
202403;243;28278.070;5935;34213.070;120899;143218
202403;244;25829.330;5311;31140.330;;
202403;245;24027.140;5906;29933.140;71231;85753
202403;246;34899.500;5504;40403.500;55392;67557
202403;247;26829.915;4686;31515.915;;
202403;248;34729.445;5693;40422.445;62151;66139
202403;249;27786.340;4536;32322.340;;
202403;250;32148.285;5862;38010.285;92366;106043
202404;1;29626.185;5316;34942.185;69931;78889
202404;2;32864.580;6592;39456.580;63482;80953
202404;3;34505.020;6026;40531.020;101081;131343
202404;4;48701.225;6930;55631.225;;
202404;5;28964.085;4377;33341.085;74855;90259
202404;6;36936.730;5909;42845.730;83719;101372
202404;7;33691.885;6273;39964.885;;
202404;8;39549.610;6738;46287.610;82437;102017
202404;9;27679.875;5331;33010.875;86429;102046
202404;10;35665.025;5636;41301.025;72252;88567
202404;11;45552.220;7144;52696.220;91924;110684
202404;12;43235.385;7229;50464.385;56959;61228
202404;13;34599.010;6232;40831.010;63168;75594
202404;14;35477.970;6530;42007.970;74443;90693
202404;15;24973.240;4832;29805.240;83068;88900
202404;16;36978.260;5988;42966.260;66033;69209
202404;17;35049.930;6277;41326.930;83897;106510
202404;18;32531.880;6579;39110.880;;
202404;19;33228.525;5450;38678.525;86256;93144
202404;20;28546.020;5844;34390.020;84896;105458
202404;21;28760.350;5016;33776.350;109847;127489
202404;22;24740.915;4824;29564.915;73502;79718
202404;23;30591.290;6608;37199.290;66271;72401
202404;24;29280.135;5773;35053.135;72648;96800
202404;25;44459.215;7128;51587.215;;
202404;26;33009.455;6342;39351.455;66591;68557
202404;27;34261.365;5994;40255.365;;
202404;28;27106.425;5223;32329.425;104811;136974
202404;29;34943.855;6329;41272.855;78478;86505
202404;30;26552.255;4534;31086.255;72552;91530
202404;31;35639.480;5924;41563.480;111243;145272
202404;32;36227.115;5974;42201.115;93166;111503
202404;33;22640.245;5368;28008.245;75575;83974
202404;34;29009.915;6004;35013.915;104357;111928
202404;35;36316.500;6146;42462.500;68839;85594
202404;36;40288.730;7359;47647.730;69763;72007
202404;37;35669.400;5547;41216.400;56262;64658
202404;38;35002.460;7400;42402.460;98527;115028
202404;39;39726.120;6210;45936.120;72888;84924
202404;40;30681.535;6282;36963.535;104479;124664
202404;41;33569.365;4744;38313.365;91878;106708
202404;42;29586.140;4974;34560.140;134905;162118
202404;43;31705.605;5364;37069.605;;
202404;44;31783.280;4991;36774.280;107830;118499
202404;45;36765.305;5246;42011.305;79712;89750
202404;46;22895.270;4309;27204.270;;
202404;47;21130.080;4352;25482.080;;
202404;48;29035.370;6244;35279.370;81772;98478
202404;49;38863.215;6113;44976.215;76419;94994
202404;50;32892.205;4672;37564.205;90073;101667
202404;51;37484.165;7262;44746.165;;
202404;52;28410.915;4659;33069.915;58357;62541
202404;53;37171.085;5261;42432.085;92482;110340
202404;54;31785.675;5936;37721.675;66205;73455
202404;55;30428.630;6257;36685.630;65073;83364
202404;56;49653.605;5872;55525.605;87241;118723
202404;57;33802.045;6245;40047.045;;
202404;58;31875.395;5451;37326.395;125654;157190
202404;59;28554.395;5743;34297.395;56270;66466
202404;60;44386.300;7690;52076.300;89813;107087
202404;61;26362.785;4420;30782.785;;
202404;62;38796.505;6502;45298.505;81913;94265
202404;63;37020.690;7191;44211.690;89645;94567
202404;64;39939.110;6294;46233.110;64655;67063
202404;65;25410.865;5147;30557.865;54928;57018
202404;66;39719.485;6209;45928.485;;
202404;67;33763.680;5005;38768.680;95389;110942
202404;68;32309.095;5667;37976.095;108033;135320
202404;69;21610.085;3766;25376.085;117300;130277
202404;70;32882.305;6003;38885.305;92362;121220
202404;71;23894.305;5557;29451.305;75245;80486
202404;72;31490.140;5426;36916.140;88539;110915
202404;73;33887.725;5783;39670.725;154031;181101
202404;74;42262.655;7031;49293.655;;
202404;75;29518.030;6298;35816.030;75415;94656
202404;76;34743.155;6735;41478.155;74813;94988
202404;77;33751.335;5952;39703.335;62640;73823
202404;78;25103.060;4671;29774.060;87040;91167
202404;79;35286.565;7236;42522.565;85062;111654
202404;80;33157.195;4532;37689.195;83450;92295
202404;81;36822.405;6207;43029.405;185584;213567
202404;82;36688.175;7086;43774.175;94009;101401
202404;83;43753.705;6981;50734.705;64579;80417
202404;84;36122.295;5859;41981.295;59609;62624
202404;85;34840.920;5440;40280.920;62860;79202
202404;86;31839.355;5954;37793.355;;
202404;87;43367.810;6258;49625.810;152310;175725
202404;88;32911.580;6262;39173.580;115187;138422
202404;89;32384.525;7349;39733.525;;
202404;90;35531.710;6184;41715.710;;
202404;91;28406.685;4153;32559.685;114797;138621
202404;92;28810.545;5084;33894.545;;
202404;93;35132.635;6295;41427.635;106725;129587
202404;94;36966.440;6998;43964.440;159824;174645
202404;95;23414.730;4163;27577.730;64405;85109
202404;96;30298.415;5752;36050.415;75298;82993
202404;97;26057.360;5300;31357.360;130710;164154
202404;98;26981.115;4727;31708.115;;
202404;99;33331.220;6584;39915.220;108381;141936
202404;100;27728.400;4484;32212.400;;
202404;101;29222.245;5655;34877.245;68082;81842
202404;102;34987.805;5886;40873.805;83268;91416
202404;103;37075.235;7009;44084.235;107532;120614
202404;104;33513.715;6000;39513.715;88520;91515
202404;105;24871.530;5231;30102.530;75597;88605
202404;106;31768.515;5952;37720.515;;
202404;107;30402.710;5690;36092.710;60046;75604
202404;108;32540.270;6025;38565.270;74362;86905
202404;109;43998.060;6797;50795.060;;
202404;110;33837.715;6096;39933.715;59552;65011
202404;111;35520.385;5218;40738.385;53106;63125
202404;112;37982.230;5450;43432.230;72963;82947
202404;113;33651.925;5258;38909.925;58900;70251
202404;114;29021.810;5044;34065.810;111203;128612
202404;115;35528.275;5844;41372.275;;
202404;116;35938.940;6580;42518.940;93966;106696
202404;117;29556.430;4201;33757.430;89979;95813
202404;118;32190.185;4848;37038.185;71899;78858
202404;119;26376.090;4978;31354.090;;
202404;120;27506.760;5462;32968.760;69714;85466
202404;121;26020.955;4494;30514.955;52133;66117
202404;122;39214.855;6551;45765.855;;
202404;123;24974.625;4271;29245.625;61468;72187
202404;124;32863.330;5550;38413.330;78923;89858
202404;125;41407.950;6441;47848.950;114334;127814
202404;126;35493.285;6526;42019.285;74021;78527
202404;127;32867.640;6031;38898.640;132082;176384
202404;128;31369.515;5887;37256.515;84104;101909
202404;129;31445.190;5406;36851.190;127976;160490
202404;130;27608.010;5577;33185.010;;
202404;131;21814.335;4778;26592.335;;
202404;132;20735.370;4029;24764.370;65908;82367
202404;133;31506.545;4161;35667.545;;
202404;134;31613.255;5000;36613.255;99167;114870
202404;135;36648.135;6464;43112.135;120542;164145
202404;136;33480.815;5657;39137.815;;
202404;137;33589.815;5685;39274.815;71158;94712
202404;138;29772.620;6009;35781.620;77676;95504
202404;139;22427.290;4486;26913.290;133737;168544
202404;140;40337.865;7087;47424.865;93899;106038
202404;141;31109.130;5263;36372.130;67175;70635
202404;142;33204.730;5399;38603.730;76707;93677
202404;143;31607.905;5547;37154.905;83274;103037
202404;144;33947.390;5068;39015.390;138989;178209
202404;145;32690.450;5063;37753.450;114387;147652
202404;146;25713.965;4743;30456.965;61369;62585
202404;147;29541.960;5014;34555.960;72041;82324
202404;148;26305.105;5428;31733.105;86245;117347
202404;149;28342.880;5039;33381.880;;
202404;150;36517.880;6089;42606.880;112712;137270
202404;151;34968.450;5800;40768.450;62207;83786
202404;152;24723.325;4470;29193.325;105397;125293
202404;153;32798.830;7119;39917.830;;
202404;154;41042.290;7611;48653.290;64689;76443
202404;155;30636.295;7034;37670.295;57098;75463
202404;156;32353.785;6628;38981.785;88555;110342
202404;157;23883.770;4860;28743.770;99171;115235
202404;158;33503.195;6137;39640.195;150088;192896
202404;159;35689.035;5489;41178.035;99534;123962
202404;160;34398.315;5405;39803.315;;
202404;161;26787.835;5123;31910.835;56346;67810
202404;162;34012.725;5801;39813.725;61233;65959
202404;163;27638.260;5686;33324.260;;
202404;164;39686.105;7982;47668.105;67692;77891
202404;165;33294.080;6804;40098.080;;
202404;166;38538.555;5982;44520.555;109661;124765
202404;167;26378.550;4488;30866.550;62957;66982
202404;168;34812.975;7322;42134.975;;
202404;169;31913.245;6262;38175.245;180219;194924
202404;170;37048.085;5199;42247.085;164363;186068
202404;171;37049.940;7012;44061.940;71302;90834
202404;172;32293.210;5478;37771.210;67494;87428
202404;173;25768.895;4864;30632.895;90392;102818
202404;174;36693.065;7488;44181.065;61670;77972
202404;175;32711.140;5436;38147.140;;
202404;176;22895.350;5823;28718.350;80537;90181
202404;177;35085.470;6177;41262.470;148949;180703
202404;178;22898.520;4737;27635.520;;
202404;179;32857.485;6072;38929.485;94115;107373
202404;180;34224.835;5367;39591.835;;
202404;181;34817.635;5721;40538.635;95885;105395
202404;182;35018.380;5679;40697.380;;
202404;183;31157.555;6196;37353.555;72170;82489
202404;184;33448.255;6986;40434.255;107721;137749
202404;185;28783.980;5670;34453.980;139169;154409
202404;186;36853.575;6024;42877.575;93073;111625
202404;187;36435.255;6313;42748.255;66043;84969
202404;188;34280.605;6223;40503.605;142770;159550
202404;189;24259.525;4950;29209.525;55014;61545
202404;190;32089.430;6832;38921.430;95216;100294
